Label,W2,W3,W4,W5,W6,W7
1,52.59,47.34,48.15,49.55,49.70,49.72
0,157.04,116.58,124.40,129.22,129.31,129.52
1,47.66,30.37,29.73,31.71,30.92,31.12
0,102.76,53.76,66.31,73.76,73.63,73.66
1,227.75,171.08,171.18,187.62,187.53,187.57
0,26.57,7.67,6.34,6.28,6.28,6.29
1,115.86,98.61,83.67,92.99,92.09,92.05
0,53.57,46.03,45.47,55.59,55.61,55.63
1,43.77,33.41,30.09,24.58,24.24,24.25
0,108.29,66.41,71.71,72.55,73.83,73.82
1,207.54,77.02,60.71,89.77,91.05,91.08
0,94.36,70.66,72.85,70.00,69.79,69.81
1,71.10,37.85,33.54,32.79,31.72,30.05
0,184.42,51.08,52.13,45.18,45.20,45.22
1,343.44,401.50,429.32,422.22,422.28,422.42
0,73.96,61.11,59.05,60.62,61.50,61.47
1,49.31,23.96,19.54,20.16,17.80,16.99
0,124.00,133.85,135.77,134.27,126.87,126.91
1,271.24,226.15,189.38,168.72,168.82,168.87
0,121.14,62.50,74.92,87.95,90.28,90.31
1,136.34,104.97,73.14,96.70,96.75,96.77
0,280.41,110.03,83.78,88.85,88.68,88.71
1,137.73,49.08,45.55,35.04,35.03,36.12
0,100.34,70.95,86.88,93.15,93.01,93.07
1,159.00,93.77,62.06,104.48,104.52,104.55
0,87.95,71.27,78.20,80.59,80.58,80.71
1,114.66,48.81,32.92,48.54,50.27,50.49
0,117.99,54.92,51.89,51.19,51.07,51.08
1,118.24,59.30,41.62,43.24,42.82,43.59
0,167.84,83.61,78.68,90.21,90.16,90.18
1,100.04,80.30,78.31,75.45,82.54,82.83
0,114.32,53.98,50.93,50.82,50.78,50.79
1,90.88,48.04,35.12,39.20,37.99,38.01
0,164.55,88.95,112.25,120.20,120.49,120.59
1,146.45,86.47,65.95,62.15,59.90,58.66
0,96.58,57.97,78.59,76.71,77.38,77.48
1,106.55,51.16,41.13,40.55,40.74,38.43
0,147.68,120.60,137.91,144.86,144.89,144.94
1,178.63,169.14,171.72,172.56,172.67,172.73
0,132.16,101.71,114.62,124.43,124.46,124.50
1,138.79,77.65,68.11,63.69,63.91,63.93
0,55.80,32.57,35.37,34.48,34.77,34.78
1,128.56,100.40,87.71,82.07,81.56,81.20
0,88.24,64.62,75.51,72.76,73.88,73.89
1,94.84,59.58,56.18,59.10,58.05,58.43
0,84.42,65.38,69.58,67.08,68.37,68.39
1,111.85,56.56,47.51,41.38,40.33,40.12
0,330.83,257.59,268.00,267.77,267.95,268.03
1,186.54,102.54,88.64,85.36,85.40,85.42
0,252.96,206.49,206.11,208.44,208.52,214.37
1,271.21,203.53,202.88,235.08,235.19,235.29
0,99.48,83.16,82.23,96.25,96.16,96.18
1,109.70,54.48,45.49,54.45,54.52,54.47
0,80.46,61.32,61.93,74.15,74.07,74.08
1,141.96,73.97,40.68,50.08,49.54,49.47
0,72.69,57.26,64.65,61.33,61.36,61.37
1,199.03,83.70,65.13,72.11,68.43,67.61
0,106.59,75.10,90.36,89.26,89.41,89.44
1,107.70,69.97,65.02,72.35,72.24,72.31
0,121.25,70.48,76.94,80.09,80.52,80.58
1,219.51,197.45,183.70,230.05,230.06,230.14
0,92.81,58.04,71.21,67.80,67.94,67.96
1,91.38,78.24,81.38,84.72,84.13,84.12
0,98.09,56.21,62.66,62.29,62.38,62.39
1,58.79,44.42,44.06,44.17,42.57,42.14
0,134.30,122.05,154.60,143.67,145.23,145.28
1,81.06,39.44,34.91,34.62,35.00,34.88
0,103.36,81.69,96.39,92.59,94.02,93.90
1,112.81,107.80,97.80,101.21,102.54,102.42
0,156.15,112.13,112.03,114.98,115.11,115.14
1,202.73,199.12,191.34,219.66,221.03,221.09
0,92.97,54.76,65.60,74.33,72.91,73.23
1,161.28,109.33,82.88,91.08,89.90,89.86
0,92.97,54.76,65.60,74.33,72.91,73.23
1,86.43,47.67,36.13,42.75,42.75,42.80
0,156.40,158.92,175.07,174.55,175.71,175.76
1,111.60,69.01,58.59,56.92,56.44,56.29
0,153.13,147.38,167.06,162.33,163.28,163.34
1,84.93,58.59,58.93,61.16,60.10,60.42
0,153.55,114.68,128.34,124.70,124.20,124.25
1,66.12,41.35,32.27,31.40,30.83,30.08
0,144.58,128.25,148.55,147.00,143.64,143.71
1,90.90,62.12,48.11,53.70,51.86,52.64
0,85.28,48.03,53.35,55.22,55.23,55.37
1,143.69,69.01,51.57,49.76,51.17,51.10
0,133.06,79.22,93.70,94.16,94.79,94.81
1,120.70,66.53,52.67,52.86,51.33,51.55
0,211.82,128.83,147.65,147.97,148.00,148.05
1,102.73,66.24,54.13,56.42,56.42,56.46
0,101.69,75.02,84.02,81.10,80.19,79.27
1,138.51,56.52,38.85,61.78,59.16,59.19
0,98.00,73.14,82.66,79.88,79.04,78.19
1,212.42,115.43,86.62,112.64,107.83,109.38
0,120.52,96.59,110.18,113.86,115.67,116.27
1,121.81,75.07,65.32,74.08,73.72,74.67
0,112.12,85.32,98.45,99.43,100.06,100.48
1,133.42,108.08,107.68,112.30,109.24,109.44
0,100.91,40.82,43.95,45.91,47.05,46.94
1,166.99,123.53,104.34,114.79,115.20,115.32
0,86.77,66.45,82.46,85.47,85.98,85.79
1,88.56,49.98,42.84,44.30,44.85,44.91
0,86.36,66.78,85.87,92.36,92.90,93.01
1,148.21,99.77,76.72,81.89,82.20,82.25
0,134.66,67.99,80.27,92.89,92.37,92.46
1,158.04,101.33,88.81,92.08,91.20,91.37
0,139.24,65.82,76.93,83.12,83.00,83.10
1,89.03,50.41,43.50,42.38,41.87,42.54
0,158.25,89.13,97.63,102.24,103.06,103.17
1,94.74,47.06,37.68,43.63,43.25,43.16
0,99.98,54.46,62.64,67.37,68.28,68.39
1,190.21,163.20,139.82,143.59,141.06,142.17
0,134.66,69.48,83.08,91.66,91.38,91.46
1,137.30,91.70,85.10,83.24,83.49,83.85
0,112.56,65.41,86.95,90.01,89.64,89.67
1,165.82,115.47,94.05,114.65,114.91,114.93
0,105.36,60.32,75.83,80.54,80.32,80.33
1,196.62,130.75,120.62,130.91,130.89,130.65
0,174.17,108.27,121.17,126.88,127.64,127.60
1,346.48,394.82,344.39,358.96,338.01,338.28
0,160.07,100.01,110.81,118.85,119.79,119.73
1,160.31,50.32,24.51,39.46,39.18,39.43
0,107.05,86.62,102.77,107.81,108.23,108.27
1,100.72,62.13,57.98,60.57,60.71,60.88
0,99.10,71.64,73.66,83.22,83.82,83.85
1,89.71,50.89,43.01,41.40,41.04,40.89
0,107.76,79.79,76.43,89.80,90.65,90.67
1,104.00,83.18,76.05,74.61,75.06,75.02
0,151.06,123.01,134.05,134.13,135.94,136.01
1,154.49,88.46,67.03,80.67,80.74,80.84
0,167.24,138.29,148.77,147.09,148.43,148.49
1,85.25,63.36,57.25,51.49,49.01,49.03
0,160.92,133.59,146.87,159.59,160.65,162.17
1,74.63,40.95,31.61,28.98,28.61,28.43
0,104.38,64.24,74.14,78.37,78.35,78.32
1,144.86,95.32,83.72,88.20,86.91,86.95
0,104.26,66.30,79.52,85.26,85.40,85.53
1,230.55,146.53,146.62,153.04,152.86,153.11
0,120.55,75.41,86.87,91.13,91.60,91.79
1,133.78,89.96,68.56,70.95,70.74,70.87
0,124.13,79.07,90.70,92.96,93.53,93.78
1,149.69,127.37,101.93,116.84,117.13,117.22
0,98.46,60.58,68.88,72.49,73.58,73.76
1,130.25,42.56,16.44,12.22,9.59,9.47
0,132.50,80.25,88.90,94.71,95.68,95.68
1,94.37,43.30,31.99,32.98,32.57,31.38
0,107.76,80.04,93.84,97.59,97.68,97.72
1,92.67,43.77,34.55,32.51,32.45,32.75
0,108.57,79.93,93.42,98.19,98.29,98.33
1,78.98,44.76,31.12,28.33,27.39,27.24
0,84.30,54.74,73.25,76.10,76.96,77.23
1,179.57,134.91,125.75,127.46,127.61,128.64
0,118.80,78.78,90.98,95.61,95.17,95.03
1,120.14,77.28,65.87,70.17,70.09,70.14
0,126.11,65.54,76.09,79.81,80.41,80.31
1,111.80,79.15,64.69,65.30,65.66,64.69
0,125.36,83.48,94.22,96.61,97.25,97.38
1,107.54,83.93,70.75,73.92,73.27,73.30
0,165.58,89.37,96.41,104.96,105.53,105.89
1,98.99,71.94,63.64,64.58,64.62,64.72
0,110.13,71.20,77.84,85.65,86.63,86.64
1,96.37,43.99,30.32,28.30,26.47,26.63
0,122.30,74.05,86.25,90.24,91.64,90.84
1,118.71,78.69,64.93,67.31,67.22,67.76
0,123.34,92.70,100.79,111.35,111.99,112.10
1,164.73,100.91,86.47,103.20,102.99,103.08
0,128.24,92.03,102.16,106.45,106.71,106.71
1,127.91,68.24,54.47,52.37,50.52,50.42
0,124.88,82.64,93.83,91.52,91.98,92.05
1,84.01,54.68,39.05,43.40,43.74,43.76
0,116.38,73.31,79.57,80.61,81.07,81.09
1,225.57,159.92,126.56,164.44,163.57,164.19
0,138.77,84.50,98.58,106.94,108.03,108.20
1,97.46,61.23,54.65,57.01,56.11,55.72
0,93.63,50.94,60.84,60.94,61.34,61.60
1,151.28,93.99,82.00,84.70,84.31,84.43
0,136.88,82.00,87.46,91.82,92.07,92.15
1,125.72,78.92,66.12,74.76,74.85,74.82
0,148.35,89.68,100.25,100.47,99.18,99.18
1,79.27,46.69,34.90,36.66,36.37,36.44
0,99.33,68.28,76.55,81.07,81.91,82.19
1,98.98,64.40,50.55,44.32,41.59,41.20
0,106.00,70.83,80.35,82.97,83.48,83.47
1,145.01,91.99,80.27,90.52,90.80,90.69
0,91.55,58.55,64.86,67.23,67.60,67.67
1,123.57,72.18,61.99,64.67,64.24,64.14
0,120.05,72.78,81.25,86.32,86.59,86.99
1,113.88,71.75,64.19,68.38,67.45,67.32
0,93.94,60.88,66.76,69.82,70.02,70.05
1,118.55,70.37,57.30,69.40,68.65,68.49
0,132.35,77.63,89.51,92.91,93.21,93.29
1,207.46,202.36,192.84,179.23,179.46,179.55
0,151.43,115.73,109.23,110.92,111.77,111.80
1,77.41,98.10,97.76,95.13,93.56,93.64
0,105.66,72.51,80.98,79.67,79.78,79.85
1,144.59,84.62,75.96,76.68,76.72,76.74
0,158.03,183.69,207.12,188.28,188.51,188.92
1,248.17,186.24,175.25,159.18,159.26,159.32
0,127.18,101.98,112.94,110.70,110.84,110.94
1,42.30,14.91,11.95,8.93,8.63,8.38
0,41.05,33.76,43.75,45.30,46.59,46.61
1,73.42,74.97,99.04,92.78,92.81,92.83
0,78.11,65.33,85.80,84.99,87.23,87.27
1,44.08,20.91,17.56,14.67,13.78,13.59
0,72.24,40.16,39.18,48.32,48.95,49.27
1,144.30,112.10,98.00,111.95,112.19,112.23
0,329.88,346.46,346.68,522.21,522.28,522.31
1,79.53,45.27,13.10,9.47,9.06,8.70
0,129.77,129.42,98.44,110.15,110.22,110.26
1,114.38,62.29,49.12,47.88,48.50,48.51
0,106.44,45.04,50.37,52.02,52.53,51.19
1,252.65,127.60,97.20,101.89,101.67,101.70
0,94.60,61.65,76.11,74.65,74.69,74.72
1,238.05,168.84,163.39,157.82,157.95,158.16
0,43.14,29.06,35.41,34.16,34.73,34.76
1,88.45,42.26,39.82,36.87,36.43,36.19
0,37.19,21.21,23.89,23.81,24.13,24.02
1,407.80,512.27,514.54,498.71,497.35,497.44
0,181.18,166.47,182.38,195.58,195.65,195.69
1,93.44,52.91,44.07,47.67,47.68,47.69
0,130.10,92.63,98.57,129.12,129.51,129.35
1,43.48,34.15,28.12,28.56,28.80,28.80
0,271.14,137.90,149.99,183.23,183.43,183.56
1,119.78,73.75,61.82,65.93,66.05,66.12
0,195.50,92.62,96.90,115.79,115.91,115.98
1,123.82,111.53,102.07,108.62,108.68,108.72
0,155.89,127.95,138.98,136.89,137.01,137.07
1,180.25,119.11,93.55,134.98,135.02,135.05
0,203.27,323.41,342.53,317.22,317.44,317.66
1,239.74,44.04,36.82,36.04,32.38,29.21
0,78.47,50.41,52.85,60.13,58.94,58.98
1,50.83,27.69,23.61,23.15,22.98,22.97
0,102.47,62.87,79.17,89.64,93.80,93.89
1,160.64,142.32,135.09,168.74,168.70,168.46
0,59.26,35.02,35.15,33.75,34.05,33.97
1,56.53,42.14,41.27,43.50,42.62,42.94
0,69.11,62.83,75.90,73.90,75.00,74.98
1,112.33,75.07,69.05,63.08,62.50,62.62
0,126.58,79.57,78.34,99.59,99.85,99.87
1,70.12,55.81,54.60,53.75,55.43,55.53
0,112.10,73.82,75.15,92.87,93.48,93.43
1,69.58,26.84,17.61,15.78,15.13,15.22
0,46.09,23.39,28.89,27.17,27.13,27.84
1,66.99,31.83,27.22,23.06,21.79,21.63
0,62.25,25.97,29.20,28.89,28.48,29.15
1,126.36,102.56,98.78,112.70,112.67,112.66
0,154.38,142.81,163.48,183.64,183.99,184.08
1,197.21,97.70,78.74,73.79,74.59,76.08
0,124.58,105.16,132.46,129.48,129.85,129.90
1,91.56,60.43,55.49,56.58,58.66,57.75
0,125.71,73.84,80.64,98.64,97.94,97.97
1,251.78,255.79,244.20,248.83,253.30,253.30
0,124.74,91.60,100.84,126.94,125.92,125.96
1,145.07,119.29,120.45,127.43,128.26,128.28
0,279.37,128.95,129.10,188.89,187.99,189.09
1,108.95,93.65,98.35,92.13,91.98,91.94
0,215.33,140.16,140.41,239.80,237.37,239.94
1,157.35,88.49,72.77,82.97,80.16,78.22
0,94.97,69.99,85.53,89.67,88.90,88.94
1,81.97,59.02,50.95,52.13,52.11,52.14
0,91.36,65.87,80.63,85.10,84.26,84.30
1,101.16,61.67,51.39,53.74,53.67,53.81
0,83.98,50.08,51.24,52.57,52.58,52.59
1,345.09,378.13,372.48,402.81,403.24,403.54
0,105.13,59.51,64.33,72.32,73.05,73.30
1,128.98,122.74,102.28,98.48,99.28,99.31
0,195.34,106.40,114.28,141.14,141.28,141.33
1,112.49,62.09,33.04,33.72,33.39,32.83
0,113.99,77.51,86.37,87.93,88.90,89.04
1,170.17,115.27,84.56,108.26,108.59,108.69
0,95.73,62.57,70.20,70.96,72.94,72.87
1,115.97,95.38,88.12,83.90,83.00,81.11
0,136.01,64.31,67.55,79.30,79.95,79.99
1,108.59,61.55,50.52,50.16,49.69,49.85
0,150.69,85.71,92.81,96.68,97.21,97.10
1,114.94,81.48,71.30,92.12,92.57,92.78
0,139.80,72.55,81.45,91.18,91.12,91.15
1,83.89,61.11,42.42,44.14,43.24,43.60
0,322.58,343.54,366.61,363.23,363.45,363.50
1,160.25,93.15,84.99,86.96,87.70,87.73
0,198.61,172.23,189.45,186.63,187.73,187.85
1,284.70,315.50,320.13,410.33,404.04,404.08
0,85.86,54.45,59.37,73.22,73.52,73.60
1,255.31,242.58,245.44,274.91,276.65,277.01
0,112.95,71.12,75.65,77.92,78.50,78.52
1,214.71,154.62,155.44,154.30,153.97,154.06
0,120.12,83.96,94.27,102.96,105.71,105.82
1,110.62,61.63,56.73,56.85,56.85,57.28
0,135.93,73.13,75.28,77.07,76.76,76.49
1,150.95,124.63,95.81,110.37,109.16,109.05
0,139.58,106.03,108.92,114.95,115.51,115.29
1,219.32,191.07,166.27,170.11,171.75,171.81
0,107.93,72.61,87.46,100.39,102.31,102.33
1,145.60,117.76,101.47,113.41,112.71,112.73
0,100.77,66.78,81.68,96.46,98.61,98.60
1,99.34,51.37,36.72,41.05,39.70,39.71
0,136.00,81.80,95.22,101.05,102.11,102.02
1,92.26,43.89,25.37,20.54,17.93,17.38
0,126.68,86.72,96.13,102.78,103.78,103.46
1,147.77,114.89,105.68,116.68,116.85,117.01
0,116.07,82.34,85.77,84.74,86.61,86.58
1,130.29,92.39,76.73,81.08,81.68,81.69
0,130.89,78.37,84.03,84.09,82.84,82.88
1,121.92,77.12,75.25,77.17,77.07,77.09
0,127.00,72.22,79.48,80.18,79.34,79.37
1,118.94,77.01,72.61,76.34,75.91,75.96
0,260.09,171.01,184.31,290.30,290.38,290.48
1,142.10,85.78,73.41,89.58,88.96,89.08
0,203.61,159.06,168.61,167.94,167.96,168.02
1,145.48,111.41,104.25,114.57,114.17,114.16
0,257.07,206.07,227.07,227.20,227.14,227.23
1,173.21,122.06,121.43,128.00,128.47,128.51
0,150.04,89.11,100.24,108.19,107.88,107.60
1,131.81,114.95,109.92,116.94,117.00,117.06
0,111.73,72.64,80.61,79.83,80.92,80.95
1,69.83,42.26,34.84,33.15,32.79,31.83
0,97.97,61.07,68.02,69.22,69.49,69.68
1,186.03,148.39,122.86,139.54,138.32,138.80
0,146.65,91.63,104.18,112.91,113.82,113.91
1,117.91,83.11,65.96,67.05,66.52,66.69
0,154.95,101.99,114.58,129.69,131.15,131.31
1,112.93,64.39,51.32,58.48,58.55,58.61
0,159.15,100.08,105.38,107.41,107.78,107.82
1,106.57,84.06,73.71,76.96,75.58,75.74
0,165.73,124.19,132.71,133.65,133.99,134.03
1,105.85,71.12,56.44,55.17,54.37,55.00
0,151.72,89.05,103.96,103.52,103.49,103.43
1,150.92,89.55,84.95,94.02,93.73,93.82
0,122.60,79.31,89.22,96.51,96.78,97.00
1,105.60,74.65,69.15,63.86,63.66,63.71
0,96.96,72.04,80.36,86.89,87.06,87.30
1,141.17,88.73,72.81,82.92,83.63,83.39
0,107.37,68.70,77.30,81.66,83.51,83.43
1,115.48,73.30,70.62,70.45,69.83,70.18
0,133.79,84.84,95.86,104.96,105.34,105.38
1,153.36,122.17,103.41,107.49,106.64,106.68
0,125.02,80.45,94.14,101.67,102.29,102.50
1,111.13,62.41,46.11,46.80,45.80,45.69
0,109.05,73.29,82.62,88.97,88.84,89.04
1,67.72,30.67,23.72,21.71,21.65,21.75
0,135.86,85.48,95.94,101.13,101.31,101.32
1,148.13,104.23,85.44,94.62,88.94,88.81
0,121.98,72.15,86.39,88.04,89.25,89.38
1,120.38,102.12,88.83,97.08,97.91,93.81
0,118.25,57.27,62.17,65.47,66.84,67.32
1,146.13,88.74,64.87,66.35,65.95,66.05
0,84.08,61.72,70.34,69.78,70.03,70.06
1,102.78,64.95,55.59,55.05,55.68,55.67
0,128.43,83.76,97.82,96.64,98.57,98.01
1,91.08,52.81,43.44,46.34,44.82,44.58
0,123.20,78.02,93.33,94.01,95.59,95.17
1,126.33,99.13,96.77,98.70,97.95,97.96
0,130.14,90.24,98.63,100.14,100.63,100.63
1,99.87,65.78,55.03,57.99,58.29,58.46
0,158.74,108.09,115.87,125.97,126.02,126.08
1,182.98,134.12,120.05,120.13,119.61,119.43
0,104.24,68.03,77.40,80.28,80.58,80.75
1,93.64,31.82,14.25,11.31,9.33,8.84
0,121.69,83.97,90.46,98.93,98.87,98.92
1,148.95,146.03,129.68,131.70,131.13,130.50
0,116.99,84.56,92.96,94.91,95.98,96.06
1,88.31,66.21,59.42,60.06,59.89,59.70
0,169.46,111.76,122.70,129.12,129.05,128.81
1,109.16,77.76,62.31,68.24,67.93,67.40
0,119.44,84.13,90.93,92.23,93.87,94.44
1,263.48,245.51,231.21,262.27,262.05,261.69
0,90.02,58.96,66.05,70.64,71.70,71.81
1,211.32,142.47,131.41,149.49,150.67,151.11
0,147.33,107.99,120.23,124.51,124.92,125.05
1,113.50,75.54,69.66,83.42,83.14,83.52
0,127.16,79.59,89.60,91.46,91.74,91.63
1,143.46,103.92,89.94,96.42,93.61,93.52
0,96.75,58.25,66.73,69.27,69.86,69.84
1,150.69,104.87,92.49,96.16,96.00,95.98
0,123.20,86.63,98.89,103.75,103.73,104.17
1,96.18,61.30,51.25,52.73,52.31,52.58
0,98.18,63.24,72.38,74.90,75.00,75.09
1,181.86,140.48,138.43,141.75,143.08,143.91
0,142.25,84.50,93.26,100.05,100.24,100.50
1,92.49,47.58,35.55,36.12,34.36,34.22
0,84.41,53.29,60.43,62.96,63.67,63.71
1,141.59,80.98,62.70,83.84,83.49,83.51
0,135.49,83.40,95.21,97.66,98.58,98.54
1,116.15,77.80,65.71,69.73,69.91,70.14
0,126.05,79.04,92.29,92.95,93.70,93.85
1,139.30,105.74,95.17,95.37,95.31,95.28
0,107.23,68.91,80.49,83.03,83.52,83.27
1,81.12,46.32,39.86,40.52,39.78,39.52
0,124.35,84.79,95.66,108.51,108.59,108.57
1,121.71,87.91,76.04,86.73,86.29,86.39
0,122.99,79.35,89.67,92.92,93.30,93.12
